source_id,target_id,trans_amount,source_type,credit_party_type,description,label
201000000001195015,201000000003925223,139000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,434800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,213300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,135000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,85600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,101200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,47900,merchant,merchant,General B2b Transfer,1
202000000126356897,201000000001195015,50000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,309700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,325700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,159900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,67200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,136900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,332500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,579000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,146700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,334100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,58700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,371000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,183800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,132500,merchant,merchant,General B2b Transfer,1
202000000126356897,201000000001195015,35000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,79300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,64400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,124100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,127200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,34800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,274400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,133900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,67400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,42800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,118700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,78400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,77100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,228800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,1263000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,112200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,41500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,159700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,587700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,19300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,268000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,127200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,255900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,258500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,104000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,79600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,59300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,61600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,217700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,1018200,merchant,merchant,General B2b Transfer,1
202000000080798751,202100000006826919,725000,customer,customer,Customer Withdrawal,1
201000000001195015,201000000003925223,722900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,26000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,29900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,168500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,134100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,159200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,557900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,388000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,475400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,138600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,510800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,177600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,43700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,82900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,97300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,2965300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,141400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,60600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,6400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,500900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,75300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,66900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,760900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,220000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,281000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,1089400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,55800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,108500,merchant,merchant,General B2b Transfer,1
202000000130008237,201000000001195015,50353,customer,merchant,Customer Buy Goods Reservation,1
202100000007250477,201000000001195015,367123,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,10500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,300700,merchant,merchant,General B2b Transfer,1
202000000126356897,201000000001195015,50000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,793200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000004314184,1000,merchant,merchant,,1
201000000001195015,201000000003925223,253000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,20000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,26500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,321700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,56900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,47400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,19700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,124600,merchant,merchant,General B2b Transfer,1
202000000126356897,201000000001195015,100000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,11000,merchant,merchant,General B2b Transfer,1
202000000130206713,201000000001195015,52000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,100000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,155000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,60200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,73800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,338500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,314000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,119000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,204300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,135900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,314400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,222200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,93400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,78300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,175800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,142000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,461200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,615400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,277000,merchant,merchant,General B2b Transfer,1
202000000126356897,201000000001195015,50000,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925209,106600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,92800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,16400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,328600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,452600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,70900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,192700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,22400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,31800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,48000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,212000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,250200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,255000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,522000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,170800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,222000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,194900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,47500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,24300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,1261400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,164000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,41400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,115600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,189500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,225800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,241400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,168100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,171400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,100500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,44500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,526700,merchant,merchant,General B2b Transfer,1
202000000130008237,201000000001195015,99698,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,276300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,204700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,80000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,19000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,1125000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,558300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,132000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,123400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,451900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,335500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,320000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,130400,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,771000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,77500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,126000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,583700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,86100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,43800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,172400,merchant,merchant,General B2b Transfer,1
202000000130206713,201000000001195015,6800,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925223,2227300,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,604700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,115500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,380000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,610600,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,279800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,323000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,91000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,533100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,85000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,109500,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,97000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,1150200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,39100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,373100,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,49000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,145000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,137900,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925209,113800,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,98000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,57000,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,57200,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,10700,merchant,merchant,General B2b Transfer,1
201000000001195015,201000000003925223,84200,merchant,merchant,General B2b Transfer,1
202000000115789168,201000000001195015,43632,customer,merchant,Customer Buy Goods Reservation,1
201000000001195015,201000000003925209,388200,merchant,merchant,General B2b Transfer,1
